,Formula,temperature(K),seebeck_coefficient(μV/K),electrical_conductivity(S/m),thermal_conductivity(W/mK),power_factor(W/mK2),ZT,reference,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
71,Sn1.00S1.00,300.0,211.3,69230.0,3.279,0.00309096,0.303,10.1126/science.aax5123,Sn1 S1,16.0,50.0,34.0,33.0,17.0,16.0,80.0,88.0,8.0,84.0,4.0,80.0,32.065,118.71,86.645,75.38749999999999,43.3225,32.065,388.36,505.08,116.71999999999997,446.72,58.359999999999985,388.36,14.0,16.0,2.0,15.0,1.0,14.0,3.0,5.0,2.0,4.0,1.0,3.0,105.0,139.0,34.0,122.0,17.0,105.0,1.96,2.58,0.6200000000000001,2.27,0.31000000000000005,1.96,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,10.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,25.786875,33.285,7.498124999999998,29.535937499999996,3.749062499999999,25.786875,0.0,2.202,2.202,1.101,1.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,141.0,71.0,105.5,35.5,70.0
72,Sn1.00S0.88Se0.12,300.0,184.0,102724.0,2.37,0.003477824,0.440230854,10.1126/science.aax5123,Sn1 S0.88 Se0.12,16.0,50.0,34.0,34.08,15.92,50.0,80.0,89.0,9.0,84.06,4.0600000000000005,80.0,32.065,118.71,86.645,78.2012,40.599855999999996,118.71,388.36,505.08,116.71999999999997,453.0584,56.93459199999999,505.08,14.0,16.0,2.0,15.0,1.0,14.0,3.0,5.0,2.0,4.0600000000000005,0.94,5.0,105.0,139.0,34.0,122.9,16.099999999999998,139.0,1.96,2.58,0.6200000000000001,2.2681999999999998,0.3082,1.96,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,10.0,10.0,5.6,4.928,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,10.600000000000001,4.048,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,4.0,25.786875,33.285,7.498124999999998,29.543924999999994,3.741074999999999,33.285,0.0,2.202,2.202,1.01682,1.0429583999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,141.0,127.0,102.14,38.86000000000001,141.0
73,Sn1.00S0.91Se0.09,300.0,203.5,128084.0,2.3,0.005304247,0.6855,10.1126/science.aax5123,Sn1 S0.91 Se0.09,16.0,50.0,34.0,33.81,16.2071,50.0,80.0,89.0,9.0,84.04499999999999,4.045,80.0,32.065,118.71,86.645,77.497775,41.34382525,118.71,388.36,505.08,116.71999999999997,451.4738,57.43355799999999,505.08,14.0,16.0,2.0,15.000000000000002,1.0,14.0,3.0,5.0,2.0,4.045,0.955,5.0,105.0,139.0,34.0,122.67500000000001,16.325,139.0,1.96,2.58,0.6200000000000001,2.26865,0.3086500000000001,1.96,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0000000000000004,1.0,2.0,0.0,10.0,10.0,5.45,4.959499999999999,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,10.450000000000001,4.0495,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,4.0,25.786875,33.285,7.498124999999998,29.541928124999995,3.7430718749999987,33.285,0.0,2.202,2.202,1.037865,1.0593628499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,141.0,127.0,102.97999999999999,38.02,141.0
74,Sn1.00S0.94Se0.06,300.0,218.0,88600.0,2.55,0.004210626,0.495367812,10.1126/science.aax5123,Sn1 S0.94 Se0.06,16.0,50.0,34.0,33.54,16.487599999999997,50.0,80.0,89.0,9.0,84.03,4.03,80.0,32.065,118.71,86.645,76.79434999999998,42.045589,118.71,388.36,505.08,116.71999999999997,449.8892,57.83744799999998,505.08,14.0,16.0,2.0,15.0,1.0,14.0,3.0,5.0,2.0,4.03,0.97,5.0,105.0,139.0,34.0,122.44999999999999,16.55,139.0,1.96,2.58,0.6200000000000001,2.2690999999999995,0.30910000000000004,1.96,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,10.0,10.0,5.3,4.981999999999999,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,10.3,4.042,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,4.0,25.786875,33.285,7.498124999999998,29.539931249999995,3.745068749999999,33.285,0.0,2.202,2.202,1.05891,1.0745046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,141.0,127.0,103.82000000000001,37.18,141.0
75,Sn1.00S0.97Se0.03,300.0,215.0,73400.0,2.92,0.003392915,0.348587158,10.1126/science.aax5123,Sn1 S0.97 Se0.03,16.0,50.0,34.0,33.269999999999996,16.7519,50.0,80.0,89.0,9.0,84.015,4.015,80.0,32.065,118.71,86.645,76.09092499999998,42.705147249999996,118.71,388.36,505.08,116.71999999999997,448.3046,58.146261999999986,505.08,14.0,16.0,2.0,15.0,1.0,14.0,3.0,5.0,2.0,4.015,0.985,5.0,105.0,139.0,34.0,122.225,16.775,139.0,1.96,2.58,0.6200000000000001,2.26955,0.30955000000000005,1.96,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,10.0,10.0,5.15,4.9955,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,10.15,4.0255,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.9999999999999996,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.9999999999999996,1.0,4.0,25.786875,33.285,7.498124999999998,29.537934374999995,3.747065624999999,33.285,0.0,2.202,2.202,1.0799549999999998,1.08838365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,141.0,127.0,104.65999999999998,36.34,141.0
76,La1.00Co0.50Ni0.50Fe0.50O3.00,300.0,109.0,1060.0,0.07,1.26e-05,0.052,dx.doi.org/10.1021/jp3021408,La1 Co0.5 Ni0.5 Fe0.5 O3,8.0,57.0,49.0,22.09090909090909,15.371900826446279,8.0,13.0,87.0,74.0,65.63636363636364,23.305785123966942,87.0,15.9994,138.90547,122.90607000000001,49.75263045454546,36.821705950413225,15.9994,54.8,1811.0,1756.2,729.2545454545455,735.7685950413223,54.8,3.0,16.0,13.0,11.727272727272727,4.661157024793389,16.0,2.0,6.0,4.0,3.272727272727273,1.3884297520661157,2.0,66.0,207.0,141.0,108.36363636363636,46.214876033057855,66.0,1.1,3.44,2.34,2.5872727272727274,0.9302479338842975,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.1818181818181817,1.9834710743801656,4.0,0.0,8.0,8.0,2.090909090909091,2.677685950413223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,6.2727272727272725,1.4876033057851237,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0909090909090908,0.9917355371900828,2.0,0.0,9.0,9.0,2.4545454545454546,2.7603305785123964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.5454545454545454,2.0661157024793386,2.0,9.105,36.8975,27.7925,14.520000000000003,8.137272727272729,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.38677533636363637,0.5625823074380165,0.0,12.0,229.0,217.0,100.72727272727273,96.79338842975204,12.0
77,La1.00Co0.50Fe0.50O3.00,300.0,655.45,5.3,0.22,2.28e-06,0.0021,dx.doi.org/10.1021/jp3021408,La1 Co0.5 Fe0.5 O3,8.0,57.0,49.0,21.5,16.2,8.0,13.0,87.0,74.0,66.1,25.080000000000002,87.0,15.9994,138.90547,122.90607000000001,48.858553500000006,39.4309842,15.9994,54.8,1811.0,1756.2,629.38,689.496,54.8,3.0,16.0,13.0,11.9,4.92,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,207.0,141.0,106.8,48.96,66.0,1.1,3.44,2.34,2.6550000000000002,0.9419999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,5.9,1.1599999999999997,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.7,2.1800000000000006,2.0,9.105,36.8975,27.7925,14.940000000000001,8.783000000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.3659134,0.58546144,0.0,12.0,229.0,217.0,88.3,91.55999999999999,12.0
78,La1.00Co0.75Fe0.25O3.00,300.0,628.7,21.5,0.31,8.5e-06,0.0071,dx.doi.org/10.1021/jp3021408,La1 Co0.75 Fe0.25 O3,8.0,57.0,49.0,21.55,16.26,8.0,13.0,87.0,74.0,66.25,24.9,87.0,15.9994,138.90547,122.90607000000001,49.01296325,39.61627589999999,15.9994,54.8,1811.0,1756.2,627.23,686.9159999999999,54.8,3.0,16.0,13.0,11.95,4.86,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,207.0,141.0,106.5,48.6,66.0,1.1,3.44,2.34,2.6574999999999998,0.9390000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,7.0,7.0,1.55,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,5.95,1.18,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,2.45,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.65,2.175,2.0,9.105,36.8975,27.7925,14.91575,8.7927,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.33780382000000003,0.540486112,0.0,12.0,229.0,217.0,86.55,89.46000000000001,12.0
79,La1.00Co0.75Ni0.25O3.00,300.0,114.46,4340.0,0.33,5.69e-05,0.049,dx.doi.org/10.1021/jp3021408,La1 Co0.75 Ni0.25 O3,8.0,57.0,49.0,21.65,16.380000000000003,8.0,13.0,87.0,74.0,66.55,24.54,87.0,15.9994,138.90547,122.90607000000001,49.15538325,39.7871799,15.9994,54.8,1768.0,1713.2,623.08,681.936,54.8,3.0,16.0,13.0,12.05,4.74,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,207.0,141.0,106.1,48.12,66.0,1.1,3.44,2.34,2.6615,0.9341999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,8.0,8.0,1.65,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,6.05,1.2799999999999998,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,2.35,2.8550000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.55,2.1799999999999997,2.0,9.105,36.8975,27.7925,14.895249999999999,8.800899999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.262040415,0.41926466400000006,0.0,12.0,225.0,213.0,86.35,89.22,12.0
80,La1.00Co0.80Ni0.50Fe0.50O3.00,300.0,234.0,1380.0,0.1568,7.56e-05,0.1577,dx.doi.org/10.1021/jp3021408,La1 Co0.8 Ni0.5 Fe0.5 O3,8.0,57.0,49.0,22.344827586206897,14.839476813317482,8.0,13.0,87.0,74.0,65.24137931034483,22.508917954815697,87.0,15.9994,138.90547,122.90607000000001,50.227487241379315,35.4083661117717,15.9994,54.8,1811.0,1756.2,782.9827586206895,753.2925089179549,54.8,3.0,16.0,13.0,11.586206896551724,4.565992865636147,16.0,2.0,6.0,4.0,3.310344827586207,1.3555291319857314,2.0,66.0,207.0,141.0,109.27586206896551,44.76813317479191,66.0,1.1,3.44,2.34,2.550689655172414,0.9199762187871582,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0689655172413794,1.9976218787158142,4.0,0.0,8.0,8.0,2.344827586206897,2.8894173602853748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,6.413793103448277,1.6052318668252081,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0344827586206897,0.9988109393579071,2.0,0.0,9.0,9.0,2.4827586206896552,2.6516052318668253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.5172413793103448,1.9738406658739593,2.0,9.105,36.8975,27.7925,14.29887931034483,7.792627824019027,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.44686305344827587,0.6163628323424496,0.0,12.0,229.0,217.0,105.55172413793105,96.77764565992867,12.0
81,La1.00Co0.90Ni0.50Fe0.50O3.00,300.0,327.5,828.6,0.48,8.89e-05,0.05554533,dx.doi.org/10.1021/jp3021408,La1 Co0.9 Ni0.5 Fe0.5 O3,8.0,57.0,49.0,22.423728813559322,14.668198793450157,8.0,13.0,87.0,74.0,65.11864406779661,22.252226371732256,87.0,15.9994,138.90547,122.90607000000001,50.37504161016948,34.95827960356219,15.9994,54.8,1811.0,1756.2,799.6779661016948,757.503016374605,54.8,3.0,16.0,13.0,11.54237288135593,4.533180120654984,16.0,2.0,6.0,4.0,3.3220338983050848,1.3444412525136455,2.0,66.0,207.0,141.0,109.5593220338983,44.29761562769319,66.0,1.1,3.44,2.34,2.539322033898305,0.9159436943407067,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0338983050847457,1.9994254524561907,4.0,0.0,8.0,8.0,2.423728813559322,2.9474288997414533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,6.4576271186440675,1.6374604998563629,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0169491525423728,0.9997127262280954,2.0,0.0,9.0,9.0,2.491525423728813,2.6170640620511345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.508474576271186,1.9448434357943116,2.0,9.105,36.8975,27.7925,14.230169491525425,7.683840850330365,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.46553437796610175,0.6312330548692904,0.0,12.0,229.0,217.0,107.05084745762711,96.66187877046826,12.0
82,La1.00Co0.95Fe0.05O3.00,300.0,614.5,45.0,0.291,1.7e-05,0.0262,dx.doi.org/10.1021/jp3021408,La1 Co0.95 Fe0.05 O3,8.0,57.0,49.0,21.59,16.308,8.0,13.0,87.0,74.0,66.37,24.756,87.0,15.9994,138.90547,122.90607000000001,49.136491050000004,39.76450926,15.9994,54.8,1811.0,1756.2,625.51,684.8520000000001,54.8,3.0,16.0,13.0,11.99,4.812,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,207.0,141.0,106.25999999999999,48.312,66.0,1.1,3.44,2.34,2.6595,0.9366,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.5899999999999999,2.1439999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,5.99,1.196,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.4099999999999997,2.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.6099999999999994,2.1637999999999997,2.0,9.105,36.8975,27.7925,14.896350000000002,8.800460000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.31531615599999996,0.5045058495999999,0.0,12.0,229.0,217.0,85.14999999999999,87.78,12.0
83,La1.00Co0.95Ni0.05O3.00,300.0,302.4,1496.0,0.551,0.000136803,0.072,dx.doi.org/10.1021/jp3021408,La1 Co0.95 Ni0.05 O3,8.0,57.0,49.0,21.610000000000003,16.332,8.0,13.0,87.0,74.0,66.42999999999999,24.684,87.0,15.9994,138.90547,122.90607000000001,49.16497505,39.79869006,15.9994,54.8,1768.0,1713.2,624.6800000000001,683.856,54.8,3.0,16.0,13.0,12.01,4.787999999999999,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,207.0,141.0,106.17999999999999,48.215999999999994,66.0,1.1,3.44,2.34,2.6603000000000003,0.9356399999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.6099999999999999,2.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,6.01,1.216,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.3899999999999997,2.8758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.59,2.164,2.0,9.105,36.8975,27.7925,14.89225,8.802100000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.30016347499999996,0.4802615599999999,0.0,12.0,225.0,213.0,85.10999999999999,87.732,12.0
84,La1.00Co0.90Fe0.10O3.00,300.0,598.8,39.4,0.2568,1.41e-05,0.0193,dx.doi.org/10.1021/jp3021408,La1 Co0.9 Fe0.1 O3,8.0,57.0,49.0,21.58,16.296,8.0,13.0,87.0,74.0,66.34,24.791999999999998,87.0,15.9994,138.90547,122.90607000000001,49.105609099999995,39.72745092,15.9994,54.8,1811.0,1756.2,625.9399999999999,685.368,54.8,3.0,16.0,13.0,11.98,4.824,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,207.0,141.0,106.31999999999998,48.38399999999999,66.0,1.1,3.44,2.34,2.659,0.9372,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.58,2.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,5.9799999999999995,1.1920000000000004,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.42,2.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.62,2.1672000000000002,2.0,9.105,36.8975,27.7925,14.9012,8.79852,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.320938072,0.5135009152000001,0.0,12.0,229.0,217.0,85.5,88.2,12.0
85,La1.00Co0.90Ni0.10O3.00,300.0,265.0,1518.0,0.425,0.000106602,0.072,dx.doi.org/10.1021/jp3021408,La1 Co0.9 Ni0.1 O3,8.0,57.0,49.0,21.619999999999997,16.344,8.0,13.0,87.0,74.0,66.46000000000001,24.647999999999996,87.0,15.9994,138.90547,122.90607000000001,49.1625771,39.795812520000005,15.9994,54.8,1768.0,1713.2,624.28,683.376,54.8,3.0,16.0,13.0,12.02,4.776000000000001,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,207.0,141.0,106.16,48.192,66.0,1.1,3.44,2.34,2.6606,0.9352799999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.6199999999999999,2.1919999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,6.0200000000000005,1.2320000000000002,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.38,2.8712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.5799999999999996,2.1679999999999997,2.0,9.105,36.8975,27.7925,14.893,8.8018,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.29063271,0.465012336,0.0,12.0,225.0,213.0,85.42,88.104,12.0
86,La1.00Co1.00O3.00,300.0,600.0,64.0,0.434,2.3e-05,0.0152,dx.doi.org/10.1021/jp3021408,La1 Co1 O3,8.0,57.0,49.0,21.6,16.32,8.0,13.0,87.0,74.0,66.4,24.72,87.0,15.9994,138.90547,122.90607000000001,49.167373,39.8015676,15.9994,54.8,1768.0,1713.2,625.08,684.336,54.8,3.0,16.0,13.0,12.0,4.8,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,207.0,141.0,106.2,48.239999999999995,66.0,1.1,3.44,2.34,2.66,0.9359999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.6,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,6.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.4,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.6,2.16,2.0,9.105,36.8975,27.7925,14.891499999999999,8.8024,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.30969424,0.49551078400000004,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0
87,Cr1.00O0.09N0.90,300.0,-48.65,35660.0,2.75,8.44e-05,0.00920737,https://doi.org/10.1016/j.actamat.2010.10.046,Cr1 O0.09 N0.9,7.0,24.0,17.0,15.58793969849246,8.454331961314107,24.0,49.0,87.0,38.0,65.643216080402,16.72685033206232,49.0,14.0067,51.9961,37.989399999999996,33.1869728643216,18.90364536249084,51.9961,54.8,2180.0,2125.2,1126.4708542713565,1058.8232620388374,2180.0,6.0,16.0,10.0,10.522613065326631,4.545339764147369,6.0,2.0,4.0,2.0,3.00502512562814,0.9999747481124214,4.0,66.0,139.0,73.0,104.94472361809045,34.22640842402969,139.0,1.66,3.44,1.78,2.3646231155778894,0.7081639352541602,1.66,1.0,2.0,1.0,1.4974874371859295,0.49998737405621063,1.0,0.0,4.0,4.0,1.537688442211055,1.5454155198101056,0.0,0.0,5.0,5.0,2.5125628140703515,2.4999368702810534,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.547738693467336,0.49544203429206335,6.0,0.0,1.0,1.0,0.5025125628140703,0.49998737405621063,1.0,0.0,3.0,3.0,1.4472361809045227,1.4545087245271584,0.0,0.0,5.0,5.0,2.5125628140703515,2.4999368702810534,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.462311557788944,1.5454155198101058,6.0,9.105,14.76875,5.66375,12.714233668341706,1.8583564808969473,11.19,0.0,6.437,6.437,2.9112060301507534,3.1891603747380115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,203.35678391959797,25.772076462715585,229.0
